brand_slug,name,location_type,region_label,address,url,evidence_url,source_type,source_chain,confidence,notes
filter017,94愛露營,stockist,新北市,新北市新莊區思源路166巷37號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,靠北過日子,stockist,新北市,新北市金山區海興路174號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,P.coast Lab,stockist,桃園市,桃園市中壢區中正路97巷6號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,HOLA特力和樂 桃園南崁店,stockist,桃園市,桃園市蘆竹區中正路1號B1,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,愛露愛玩露營專賣店,stockist,桃園市,桃園市八德區和平路1168巷7號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,野道家露營用品,stockist,桃園市,桃園市桃園區國豐七街106號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,HOLA特力和樂 新竹竹北店,stockist,新竹縣,新竹縣竹北市光明六路89號3F,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,皇家,stockist,新竹市,新竹市中正路49號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,ZEF,stockist,新竹市,新竹市東區文昌街108號2樓,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,HITZ,stockist,新竹市,新竹市東區勝利路55號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,Buttonshop,stockist,臺中市,台中市北區五常街265號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,SIMON SELECT SHOP,stockist,臺中市,台中市北區錦新街18號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,In Outdoor 臥野,stockist,臺中市,台中市北屯區太順二街168號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,森居生活選物,stockist,臺中市,台中市豐原區榮春街66號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,ESSENCE,stockist,臺中市,台中市西屯區台灣大道三段301號11樓,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,HOLA特力和樂 台中大墩店,stockist,臺中市,台中市南屯區大墩路533號B1F,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,Plain-Me 台中一中直營門市,stockist,臺中市,台中市北區太平路75巷30號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,Bumper Life,stockist,臺中市,臺中市北區太平路75巷12號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,丹大戶外休閒旅遊用品,stockist,臺中市,臺中市大雅區中清路三段1號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,ZD camping camping life,stockist,臺中市,台中市西屯區環中路二段1231號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,LUCY'S MOUNTAIN台中精誠店,stockist,臺中市,台中市南屯區精誠路670號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,Daytripper select shop,stockist,彰化縣,彰化縣員林市中正路473巷9號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,野不起來,stockist,彰化縣,彰化縣鹿港鎮頭崙里頭崙巷69號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,銀元堂,stockist,南投縣,南投縣埔里鎮南昌街101號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,光環城堡,stockist,嘉義市,嘉義市光彩街458號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,Loftice,stockist,臺南市,台南市中西區南寧街83巷11號3樓,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,Plain-Me 台南直營門市,stockist,臺南市,台南市中西區衛民街139號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,3 Pointer,stockist,臺南市,台南市中西區衛民街56-1號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,G-select,stockist,高雄市,高雄市楠梓區旗楠路132號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,WODEN(高雄),stockist,高雄市,高雄市新興區仁智街237號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,HOLA特力和樂 高雄左營店,stockist,高雄市,高雄市左營區民族一路948之1號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,綠色工場 GREEN OUTDOOR,stockist,高雄市,高雄市仁武區鳳仁路165巷65-2號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,露營狼戶外用品,stockist,高雄市,高雄市湖內區中華街134號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,化學原宿(屏東),stockist,屏東縣,屏東縣屏東市上海路65號-1,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,車庫SHADOW,stockist,宜蘭縣,宜蘭縣羅東鎮中山路三段221號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,Chambers,stockist,花蓮縣,花蓮縣花蓮市南京街342號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,P.COASTLAB(台東),stockist,臺東縣,臺東縣臺東市光明路282號,,https://www.filter017.com/crealive,official_website,official_website → crealive → retailers_in_taiwan,high,
filter017,CREALIVE DEPT. Nanjing,stockist,中國南京,江苏省南京市秦淮区菱角市66号19-102,,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,Yep!野派户外集合店,stockist,中國北京,朝阳区半截塔路53号（北京首创郎园Station）,,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,Shelter,stockist,中國鄭州,河北省鄭州管城区经北一路第三大街彩虹盒子艺术园区一号楼一楼,,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,PICZ,stockist,澳門,澳門荷蘭園和隆街23號 健和樓地下,,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,SGCT,stockist,香港,K11 Art mall尖沙咀河內道18號2樓201舖 Shop 2,,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,Wild Camping,stockist,香港,香港新蒲崗雙喜街同德工業大廈6樓A09室,,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,VINDAYHK,stockist,香港,香港旺角好景商業大廈4樓4A8室,,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,Concept to go,stockist,香港,香港荃灣白田壩街45號南豐紗廠1樓126-127號,,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,GO DAY.,stockist,香港,香港深水埗汝洲街81號地下,,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,LQL,stockist,韓國仁川,"421, Gyeongin-ro, Nam-gu, Incheon (Juan-dong) Luxor Hanto Building 4th Floor, South Korea",,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,CAMP STUDIO,stockist,泰國曼谷,"200 Ekkamai 16 Alley, Khwaeng Khlong Tan Nuea, Khet Watthana, Krung Thep Maha Nakhon 10110, Thailand",,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,Sumu Goods,stockist,新加坡,"57A Joo Chiat Pl, Singapore 427781",,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
filter017,Starcow Paris,stockist,法國巴黎,"62 Rue Saint-Honoré, 75001 Paris",,https://www.filter017.com/crealive,official_website,official_website → crealive → global_retailers,high,
roland,Roland 總公司,direct_store,新北市,新北市樹林區柑園街一段278-5號,https://www.roland-bag.com.tw/ourStores.php,https://www.roland-bag.com.tw/ourStores.php,official_website,official_website → stores,high,官方「全國門市」頁列為門市並提供營業時間。
roland,Bag-joy快樂探索-台中店,stockist,臺中市,台中市西屯區青海路一段192號,,https://www.roland-bag.com.tw/ourStores.php,official_website,official_website → stores,high,
inblooom,印花作夥 inBlooom Together,direct_store,臺北市,103台北市大同區迪化街一段248號,https://www.inblooom.com/zh-hant/pages/inblooomtogether,https://www.inblooom.com/zh-hant/pages/inblooomtogether,official_website,official_website → inblooom_together,high,
yamamoto-leather,山本口金店,direct_store,臺北市,台北市大同區重慶北路三段113巷20號,https://www.yamamoto-leather.com.tw/a/contact-form,https://www.yamamoto-leather.com.tw/a/contact-form,official_website,official_website → contact → store,high,
solis,SOLIS 新北市中和環球購物中心4樓,department_store_counter,新北市,新北市中和區中山路三段122號4樓,,https://www.solisgraphic.com/page/store,official_website,official_website → store_page,high,
solis,SOLIS 新北市樹林秀泰影城4樓,department_store_counter,新北市,新北市樹林區樹新路40之6號4樓,,https://www.solisgraphic.com/page/store,official_website,official_website → store_page,high,
solis,SOLIS 桃園A19環球購物中心4樓,department_store_counter,桃園市,桃園市中壢區高鐵南路二段352號4樓,,https://www.solisgraphic.com/page/store,official_website,official_website → store_page,high,
solis,SOLIS 桃園八德置地廣場,department_store_counter,桃園市,桃園市八德區介壽路一段728號,,https://www.solisgraphic.com/page/store,official_website,official_website → store_page,high,
solis,SOLIS 台南新光三越新天地-小西門B2樓,department_store_counter,臺南市,臺南市中西區西門路一段658-1號B2,,https://www.solisgraphic.com/page/store,official_website,official_website → store_page,high,
solis,SOLIS 高雄左營新光三越-彩虹市集1樓,department_store_counter,高雄市,高雄市左營區高鐵路115號1樓,,https://www.solisgraphic.com/page/store,official_website,official_website → store_page,high,
solis,SOLIS 高雄義享時尚廣場6樓,department_store_counter,高雄市,高雄市鼓山區大順一路115號6樓,,https://www.solisgraphic.com/page/store,official_website,official_website → store_page,high,
solis,SOLIS 高雄時代百貨4樓,department_store_counter,高雄市,高雄市前鎮區中華五路789號4樓,,https://www.solisgraphic.com/page/store,official_website,official_website → store_page,high,
solis,SOLIS 屏東太平洋驛站1樓,department_store_counter,屏東縣,屏東縣屏東市公勇路62號1樓,,https://www.solisgraphic.com/page/store,official_website,official_website → store_page,high,
solis,MK.SENI店家,stockist,新竹市,新竹市東區武昌街72號,,https://www.solisgraphic.com/page/store,official_website,official_website → store_page,high,
matchwood,MATCHWOOD LIVING HOUSE,showroom_studio,臺中市,台中市南區復興路二段177-1號2F-1,https://www.matchwood.com.tw/pages/showroom,https://www.matchwood.com.tw/pages/showroom,official_website,official_website → showroom,high,官方提供預約／自取與實體到訪資訊。
rbrk,RBRK Concept Store,direct_store,香港,尖沙咀河內道18號 K11 Art Mall 1樓 K11 Select Zone A 101-13舖,https://www.rbrk.hk/index.php,https://www.rbrk.hk/index.php,official_website,official_website → concept_store,high,
tcf,Tcf. | 統一時代 5F,department_store_counter,臺北市,台北市信義區忠孝東路五段8號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
tcf,Tcf. | 誠品生活-R79 B1（中山地下街）,department_store_counter,臺北市,台北市大同區南京西路16號B1,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
tcf,Tcf. | 誠品生活-新店裕隆城 4F,department_store_counter,新北市,新北市新店區中興路三段70號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
tcf,Tcf. | 大江購物中心 2F,department_store_counter,桃園市,桃園市中壢區中園路二段501號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
tcf,大振豐洋傘文創館｜太原總店,direct_store,臺中市,臺中市北屯區太原路三段1160號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
tcf,大振豐洋傘創始店｜興安門市,direct_store,臺中市,臺中市北屯區興安路一段150號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
tcf,Tcf. | 中友百貨 B棟4F,department_store_counter,臺中市,臺中市北區三民路三段161號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
tcf,Tcf. | 漢神洲際購物中心5F,department_store_counter,臺中市,臺中市崇德路三段865號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,官方標示營業至 2026-08-31。
tcf,Tcf. | 秀泰廣場-站前店 1F,department_store_counter,臺中市,臺中市東區南京路76號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,官方標示營業至 2026-08-31。
tcf,Tcf. | 麗寶OUT LET C區1F 櫃位1142,department_store_counter,臺中市,臺中市后里區福容路201號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
tcf,Tcf. | 南投半山夢工廠 8F,department_store_counter,南投縣,南投市工業南六路6號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
tcf,Tcf. | 台南誠品生活2F,department_store_counter,臺南市,台南市南區國宅里中華西路一段76號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,官方標示營業至 2026-08-31。
tcf,Tcf. | 夢時代購物中心 B1,department_store_counter,高雄市,高雄市前鎮區中華五路789號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
tcf,Tcf. | 高雄漢神巨蛋 4F,department_store_counter,高雄市,高雄市左營區博愛二路757號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,依品牌官方門市頁地址原文保留。
tcf,Tcf. | 漢神巨蛋躂剛散步街,department_store_counter,高雄市,高雄市左營區博愛二路757號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,依品牌官方門市頁地址原文保留。
tcf,Tcf. | 義享時尚廣場 -3F誠品生活,department_store_counter,高雄市,高雄市鼓山區大順一路115號,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,官方標示營業至 2026-09-30。
tcf,Unispin | 誠品生活日本橋,shop_in_shop,日本東京都,東京都中央区日本橋室町3丁目2-1 COREDO室町テラス2F,,https://www.tcfumbrella.com/pages/store,official_website,official_website → store_page,high,
dr-wilds,台北 直營總店,direct_store,臺北市,台北市大同區民族西路328號,,https://www.dr-wilds.com/locations,official_website,official_website → locations,high,
dr-wilds,台北 三創 1F 直營專櫃,department_store_counter,臺北市,台北市中正區市民大道三段2號（1F手扶梯旁）,,https://www.dr-wilds.com/locations,official_website,official_website → locations,high,
dr-wilds,台北 誠品生活南西店 4F 直營專櫃,department_store_counter,臺北市,臺北市中山區南京西路14號,,https://www.dr-wilds.com/locations,official_website,official_website → locations,high,
dr-wilds,台中 TA318 直營店,direct_store,臺中市,台中市中區台灣大道一段318號,,https://www.dr-wilds.com/locations,official_website,official_website → locations,high,
aura-aura-craft,FUNHOUSE 設計家居生活,stockist,臺南市,702台南市南區興昌路7號1樓門市,,https://aura-craft.com/stellar/,official_website,official_website → stellar_product_page → physical_partners,high,
aura-aura-craft,SABAI TODAY 泰國家居選品,stockist,臺中市,403台中市西區永安街35號,,https://aura-craft.com/stellar/,official_website,official_website → stellar_product_page → physical_partners,high,
74ounce,嘉義中山店,direct_store,嘉義市,嘉義市西區中山路398號,https://www.74oz.com.tw/Shop/StoreDetail/40188/39184,https://www.74oz.com.tw/Shop/StoreDetail/40188/39184,official_website,official_website → store_detail,high,
74ounce,台南健康店,direct_store,臺南市,台南市南區健康路二段186號,https://www.74oz.com.tw/Shop/StoreDetail/40188/33236,https://www.74oz.com.tw/Shop/StoreDetail/40188/33236,official_website,official_website → store_detail,high,
74ounce,台中向上店,direct_store,臺中市,台中市南屯區向上路三段337號,https://www.74oz.com.tw/Shop/StoreDetail/40188/37051,https://www.74oz.com.tw/Shop/StoreDetail/40188/37051,official_website,official_website → store_detail,high,
74ounce,高雄五甲店,direct_store,高雄市,高雄市鳳山區公園二街36巷12號,https://www.74oz.com.tw/Shop/StoreDetail/40188/26255,https://www.74oz.com.tw/Shop/StoreDetail/40188/26255,official_website,official_website → store_detail,high,
74ounce,高雄楠梓店,direct_store,高雄市,高雄市楠梓區後昌路856號,https://www.74oz.com.tw/Shop/StoreDetail/40188/40302,https://www.74oz.com.tw/Shop/StoreDetail/40188/40302,official_website,official_website → store_detail,high,
satana,SOGO復興館,department_store_counter,臺北市,台北市大安區忠孝東路三段300號6樓,,https://www.satana.com.tw/th/pages/store,official_website,official_website → store_page,high,
satana,統一時代 台北店,department_store_counter,臺北市,台北市信義區忠孝東路五段8號2樓,,https://www.satana.com.tw/th/pages/store,official_website,official_website → store_page,high,
satana,台中秀泰生活文心店,department_store_counter,臺中市,台中市南屯區文心南路289號2樓,,https://www.satana.com.tw/th/pages/store,official_website,official_website → store_page,high,
satana,高雄漢神巨蛋店,department_store_counter,高雄市,高雄市左營區博愛二路777號5樓,,https://www.satana.com.tw/th/pages/store,official_website,official_website → store_page,high,
gamakuchi,京都奈口金包 實體門市,direct_store,臺南市,台南市東區崇德路64號1樓,https://www.instagram.com/gamakuchi/,https://www.instagram.com/reel/DThcqOfEwch/,official_social_post,official_instagram → current_store_post,high,
gamakuchi,台灣日和,stockist,臺北市,台北市大同區延平北路二段41號1樓,,https://www.threads.com/@gamakuchi/post/DQ_PuHTk1p5/,official_social_post,official_threads → current_physical_purchase_statement,high,官方 Threads 2025-11 表示目前可直接購買。
gamakuchi,林百貨,stockist,臺南市,臺南市中西區忠義路二段63號,https://www.hayashi.com.tw/,https://www.threads.com/@gamakuchi/post/DQ_PuHTk1p5/,official_social_post,official_threads → current_physical_purchase_statement,high,官方 Threads 2025-11 表示目前可直接購買。
dydash,DYDASH 華山1914文化創意產業園區蒸餾室【本店】,direct_store,臺北市,100台北市中正區八德路一段1號,,https://www.dydash.com/spot,official_website,official_website → spot,high,
dydash,DYDASH 西門紅樓 The Red House - 16工房【本店】,direct_store,臺北市,108台北市萬華區成都路10號,,https://www.dydash.com/spot,official_website,official_website → spot,high,
classico,FUTURO RETRO by CLASSICO,direct_store,臺北市,台北市大安區永康街75巷16號,,https://www.classico.com.tw/pages/store,official_website,official_website → store_page,high,
classico,CLASSICO 台北信義總店/品牌形象店,direct_store,臺北市,台北市信義區莊敬路178巷11號,,https://www.classico.com.tw/pages/store,official_website,official_website → store_page,high,
classico,CLASSICO 誠品生活南西店,department_store_counter,臺北市,台北市中山區南京西路14號4樓,,https://www.classico.com.tw/pages/store,official_website,official_website → store_page,high,
classico,CLASSICO 誠品松菸店,department_store_counter,臺北市,臺北市信義區菸廠路88號2樓,,https://www.classico.com.tw/pages/store,official_website,official_website → store_page,high,
classico,CLASSICO 臺中國家歌劇院店,shop_in_shop,臺中市,台中市西屯區惠來路二段101號,,https://www.classico.com.tw/pages/store,official_website,official_website → store_page,high,
classico,CLASSICO 臺中勤美誠品店,department_store_counter,臺中市,台中市西區公益路68號3樓,,https://www.classico.com.tw/pages/store,official_website,official_website → store_page,high,
niizo,誠品書店 台北松菸-兒童館,stockist,臺北市,台北市信義區菸廠路88號3F,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店 新店裕隆城,stockist,新北市,新北市新店區中興路三段70號（裕隆城4F）,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店 林口三井,stockist,新北市,新北市林口區文化三路一段356號（三井outlet 1F）,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店 桃園台茂,stockist,桃園市,桃園市蘆竹區南崁路一段112號（台茂購物中心6F）,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店 新竹巨城,stockist,新竹市,新竹市中央路229號5F中庭區（兒童天地館）,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店 台中中友,stockist,臺中市,台中市北區三民路三段161號10F、11F（台中中友百貨C棟10F、11F）,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店 台中市政,stockist,臺中市,台中市西屯區市政路480號5F,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店台南店,stockist,臺南市,台南市南區中華西路一段76號（誠品生活4F）,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店 台南南紡,stockist,臺南市,台南市東區中華東路一段366號（南紡購物中心2F）,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店 高雄大遠百,stockist,高雄市,高雄市苓雅區三多四路21號（大遠百百貨17F）,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店 高雄義享,stockist,高雄市,高雄市鼓山區大順一路115號（義享時尚廣場3F）,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,誠品書店 宜蘭店,stockist,宜蘭縣,宜蘭縣宜蘭市民權路二段38巷6號3F（宜蘭新月廣場3F）,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,文時光禮品文具,stockist,桃園市,桃園市八德區豐德一路16號,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,
niizo,NIIZO三峽工作室,showroom_studio,新北市,新北市三峽區國際一街90號,,https://shop.niizo.com/th/pages/stores,official_website,official_website → stores,high,官方門市頁提供試揹／展售資訊；工作室可對客到訪。
entadar,Entadar 台中國家歌劇院 1F 自營櫃位,shop_in_shop,臺中市,臺中市西屯區惠來路二段101號,,https://entadar.com/pages/entadar-product-cares-%E7%94%A2%E5%93%81%E6%B8%85%E6%BD%94%E8%88%87%E4%BF%9D%E9%A4%8A,official_website,official_website → faq → self_operated_counter,high,官方 FAQ 將此列為自營櫃位。
sobdeall,SOBDEALL形象店,direct_store,彰化縣,彰化市中山路三段714巷70-2號（路思大新創園區2F）,https://www.sobdeall.com.tw/store/,https://www.sobdeall.com.tw/store/,official_website,official_website → brand_store,high,
sobdeall,復興SOGO,department_store_counter,臺北市,臺北市大安區忠孝東路三段300號,,https://www.sobdeall.com.tw/store-category/taiwan/,official_website,official_website → Taiwan_store_directory,high,
sobdeall,中壢sogo,department_store_counter,桃園市,桃園市中壢區元化路357號5F,,https://www.sobdeall.com.tw/store-category/taiwan/,official_website,official_website → Taiwan_store_directory,high,
