brand_slug,name,location_type,region_label,address,url,evidence_url,source_type,source_chain,confidence,notes
uffy,蔦屋書店 南港店,stockist,臺北市,115台北市南港區忠孝東路七段369號2F,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,蔦屋書店 松山店,stockist,臺北市,110台北市信義區松山路11號3F,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,蔦屋書店 內湖店,stockist,臺北市,114台北市內湖區成功路四段188號,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,OrigInn ‧ Space,stockist,臺北市,103台北市大同區南京西路247號,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,Comma Hair Salon,stockist,臺北市,111台北市士林區磺溪街90號,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,圈圈 Chuan Chuan Studio,stockist,臺北市,106台北市大安區仁愛路四段306號7樓,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,或者風旅,stockist,新竹市,300新竹市東區大同路175號,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,Haven Hair,stockist,新竹市,新竹市東區北大路92巷40弄1號1樓,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,HANDS 台隆手創館 台中中港店,stockist,臺中市,407台中市西屯區台灣大道三段301號8樓,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,HANDS 台隆手創館 台中SOGO店,stockist,臺中市,407台中市西區台灣大道二段459號B1,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,HANDS 台隆手創館 台中大遠百店,stockist,臺中市,407台中市西屯區台灣大道三段251號9樓,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,HANDS 台隆手創館 台中LALAPORT店,stockist,臺中市,台中市東區進德路700號2F,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,全國電子 文心七期店,stockist,臺中市,408034台中市南屯區文心路一段413號,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,橙黎髮廊,stockist,臺中市,437台中市大甲區孔雀路38巷13-1號1樓,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,知事官邸生活館,stockist,臺南市,701台南市東區衛民街1號,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,全國電子 善化店,stockist,臺南市,台南市善化區中正路203號、205號、207號,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
uffy,蔦屋書店 高雄大立店,stockist,高雄市,801高雄市前金區五福三路57號1-2樓（大立百貨A棟）,,https://www.uffy.life/pages/uffyplaceofsale,official_website,official_website → physical_sales_points,high,
jan-dan,誠品生活南西 3F,stockist,臺北市,台北市中山區南京西路14號3F,,https://www.jandancare.com/pages/faq,official_website,official_website → faq → physical_sales,high,
nomel-nomel,nomel 台北大安門市,direct_store,臺北市,台北市大安區大安路一段85號1樓,,https://www.nomelnomel.com/pages/stores,official_website,official_website → stores,high,
nomel-nomel,新光三越 台北信義新天地 A11 門市,department_store_counter,臺北市,台北市信義區松壽路11號B1樓,,https://www.nomelnomel.com/pages/stores,official_website,official_website → stores,high,
nomel-nomel,新光三越 台中中港門市,department_store_counter,臺中市,台中市西屯區臺灣大道三段301號B1樓,,https://www.nomelnomel.com/pages/stores,official_website,official_website → stores,high,
nomel-nomel,新光三越 台南小北門門市,department_store_counter,臺南市,台南市北區西門路四段135號2F,,https://www.nomelnomel.com/pages/stores,official_website,official_website → stores,high,
nomel-nomel,漢神巨蛋購物廣場門市,department_store_counter,高雄市,高雄市左營區博愛二路777號5樓,,https://www.nomelnomel.com/pages/stores,official_website,official_website → stores,high,
laboratory-scent,雨島旅店,stockist,基隆市,基隆市仁愛區仁三路8號,,https://www.laboratoryscent.com/pages/%E9%8A%B7%E5%94%AE%E6%93%9A%E9%BB%9E,official_website,official_website → sales_locations,high,
laboratory-scent,誠品生活南西店 - expo SELECT,stockist,臺北市,台北市中山區南京西路14號4樓,,https://www.laboratoryscent.com/pages/%E9%8A%B7%E5%94%AE%E6%93%9A%E9%BB%9E,official_website,official_website → sales_locations,high,
laboratory-scent,誠品生活松菸店 - expo,stockist,臺北市,台北市信義區菸廠路88號2F,,https://www.laboratoryscent.com/pages/%E9%8A%B7%E5%94%AE%E6%93%9A%E9%BB%9E,official_website,official_website → sales_locations,high,
laboratory-scent,Qsquare 京站時尚廣場 - expo BEAUTY,stockist,臺北市,台北市大同區承德路一段1號B1,,https://www.laboratoryscent.com/pages/%E9%8A%B7%E5%94%AE%E6%93%9A%E9%BB%9E,official_website,official_website → sales_locations,high,
laboratory-scent,誠品生活巨城店 - expo SELECT,stockist,新竹市,新竹市中央路229號5F,,https://www.laboratoryscent.com/pages/%E9%8A%B7%E5%94%AE%E6%93%9A%E9%BB%9E,official_website,official_website → sales_locations,high,
laboratory-scent,誠品生活480 - expo SELECT,stockist,臺中市,台中巿西屯區市政路480號4F,,https://www.laboratoryscent.com/pages/%E9%8A%B7%E5%94%AE%E6%93%9A%E9%BB%9E,official_website,official_website → sales_locations,high,
laboratory-scent,實驗室香氛 實驗概念店,direct_store,臺南市,臺南市南區國宅里中華西路一段76號2樓,,https://www.laboratoryscent.com/pages/%E9%8A%B7%E5%94%AE%E6%93%9A%E9%BB%9E,official_website,official_website → sales_locations,high,
zoodi,Little Milky Way 親子選品店,stockist,臺北市,104台北市中山區吉林路161巷2號,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
zoodi,安琪兒 福州旗艦店,stockist,臺北市,台北市中正區福州街11-5號,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
zoodi,安琪兒 大直忠泰店,stockist,臺北市,台北市中山區樂群三路200號4樓（06+07櫃位）,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
zoodi,安琪兒 八德店,stockist,臺北市,台北市松山區八德路二段441號,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
zoodi,安琪兒 內湖店,stockist,臺北市,台北市內湖區文德路36號,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
zoodi,安琪兒 國泰店,stockist,臺北市,台北市大安區仁愛路四段266巷15弄2號,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
zoodi,安琪兒 和平店,stockist,臺北市,台北市大安區和平東路一段274-1號1樓及B1,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
zoodi,安琪兒 新北中和體驗店,stockist,新北市,新北市中和區建康路10號2樓,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
zoodi,安琪兒 新北板橋新板店,stockist,新北市,新北市板橋區中山路一段208號,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
zoodi,安琪兒 新北林口仁愛旗艦店,stockist,新北市,新北市林口區仁愛路二段163號,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
zoodi,安琪兒 新北中和環球店,stockist,新北市,新北市中和區中山路三段122號3樓（櫃位319-1區）,,https://zoodi.com.tw/store-location,official_website,official_website → store_locator,high,
