brand_slug,name,location_type,channel_type,category_label,region_label,address,url,evidence_url,source_type,source_chain,confidence,notes
hutch-asap,Less 台南,stockist,offline,服飾鞋履,臺南市,臺南市中西區衛民街89號1樓,https://lesscrew.com/shop/,https://hutch-asap.com/pages/retail-partners,official_website,official_website → retail_partners,high,HUTCH ASAP 官方合作經銷通路
hutch-asap,達陣聯盟運動用品,stockist,offline,服飾鞋履,高雄市,高雄市鳳山區五甲二路647號,https://www.touchdownunionsports.com/,https://hutch-asap.com/pages/retail-partners,official_website,official_website → retail_partners,high,HUTCH ASAP 官方合作經銷通路
ywc,YWC 製鞋工作室,showroom_studio,offline,服飾鞋履,新北市,新北市板橋區文化路二段383巷2號,https://ywc.tw/,https://www.instagram.com/shoemaker_ywc/,instagram_bio,formoria_brand_page → instagram_profile → bio → studio_address,high,江子翠捷運站1號出口步行約1分鐘；可現場試穿，其他時間可預約
mata-swim,Mata Swim 恆春門市,direct_store,offline,服飾鞋履,屏東縣,屏東縣恆春鎮中山路69號,,https://www.facebook.com/61555408574083/posts/122233751012180285/,official_social_post,search → official_facebook_post → store_address,high,官方貼文明確邀請到店試穿選購並列營業時間
ccyeh-atelier,ccyeh showroom,showroom_studio,offline,服飾鞋履,臺北市,臺北市大安區泰順街44巷15號,https://www.instagram.com/ccyeh.atelier/,https://www.instagram.com/ccyeh.atelier/,instagram_bio,formoria_brand_page → instagram_profile → showroom_opening_hours,high,2026年7月仍公布 showroom 開放日；可現場試穿/訂購
hanamikoji,花見小路・手製鞋 林百貨自營專櫃,department_store_counter,offline,服飾鞋履,臺南市,臺南市中西區忠義路二段63號 林百貨3F,https://www.hanamikojis.com/pages/path,https://www.hanamikojis.com/pages/path,official_website,official_website → sales_channels → tainan_direct_counter,high,官方頁標示「台南自營專櫃」，款式最齊全
dijan,OUTDOOR Z 我不在家,distributor_retailer,offline,服飾鞋履,臺北市,臺北市大同區承德路三段30號1樓,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,百岳登山體育用品,distributor_retailer,offline,服飾鞋履,臺北市,臺北市士林區文林路297號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,北方狼戶外用品,distributor_retailer,offline,服飾鞋履,新北市,新北市汐止區龍安路34號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,山悅戶外用品,distributor_retailer,offline,服飾鞋履,新北市,新北市淡水區英專路28巷1號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,桃源戶外登山露營旅遊用品店－板橋店,distributor_retailer,offline,服飾鞋履,新北市,新北市板橋區四川路二段98號1樓,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,阿爾卑斯戶外用品,distributor_retailer,offline,服飾鞋履,新北市,新北市三峽區國光街2號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,Zmo 新店裕隆城店,distributor_retailer,offline,服飾鞋履,新北市,新北市新店區中興路三段70號5樓,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,台灣黑熊 永和店,distributor_retailer,offline,服飾鞋履,新北市,新北市永和區仁愛路263號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,弘揚體育登山用品社,distributor_retailer,offline,服飾鞋履,桃園市,桃園市中壢區中北路二段366號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,台灣黑熊桃園店,distributor_retailer,offline,服飾鞋履,桃園市,桃園市龜山區長壽路37-1號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,悠遊戶外芎林旗艦店,distributor_retailer,offline,服飾鞋履,新竹縣,新竹縣芎林鄉文德路26號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,柏威運動廣場,distributor_retailer,offline,服飾鞋履,苗栗縣,苗栗縣苗栗市府前路89號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,桃源戶外－文心店,distributor_retailer,offline,服飾鞋履,臺中市,臺中市北屯區文心路四段846號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,桃源戶外－逢甲店,distributor_retailer,offline,服飾鞋履,臺中市,臺中市西屯區福星北路52號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,桃源戶外－大墩店,distributor_retailer,offline,服飾鞋履,臺中市,臺中市南屯區大墩路175號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,桃源戶外－長圓店,distributor_retailer,offline,服飾鞋履,臺中市,臺中市西區五權路1-67號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,桃源戶外－大里店,distributor_retailer,offline,服飾鞋履,臺中市,臺中市大里區國光路二段705號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,桃源戶外－中清店,distributor_retailer,offline,服飾鞋履,臺中市,臺中市北區進化北路487號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,桃源戶外－太平店,distributor_retailer,offline,服飾鞋履,臺中市,臺中市太平區樹德路240號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,悠遊戶外 台中航母旗艦店,distributor_retailer,offline,服飾鞋履,臺中市,臺中市太平區環中東路三段561號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,丹大戶外休閒用品館,distributor_retailer,offline,服飾鞋履,臺中市,臺中市大雅區中清路四段39-3號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,山巔雲間戶外生活館,distributor_retailer,offline,服飾鞋履,臺中市,臺中市西屯區台灣大道四段786巷19號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,桃源戶外－金馬店,distributor_retailer,offline,服飾鞋履,彰化縣,彰化縣彰化市金馬路二段371號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,桃源戶外－中正店,distributor_retailer,offline,服飾鞋履,彰化縣,彰化縣彰化市中正路二段172號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,黎陽戶外用品－草屯店,distributor_retailer,offline,服飾鞋履,南投縣,南投縣草屯鎮成功路一段488號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,華新戶外休閒服飾,distributor_retailer,offline,服飾鞋履,彰化縣,彰化縣彰化市民族路412號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,黎陽戶外－雲林斗六店,distributor_retailer,offline,服飾鞋履,雲林縣,雲林縣斗六市鎮北路138號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,黎陽戶外－嘉義仁愛店,distributor_retailer,offline,服飾鞋履,嘉義市,嘉義市西區仁愛路16號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,黎陽戶外－嘉義中山店,distributor_retailer,offline,服飾鞋履,嘉義市,嘉義市中山路125號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,黎陽戶外－台南仁德店,distributor_retailer,offline,服飾鞋履,臺南市,臺南市仁德區中山路711號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,黎陽戶外－台南新營店,distributor_retailer,offline,服飾鞋履,臺南市,臺南市新營區三民路104-2號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,黎陽戶外－台南府前店,distributor_retailer,offline,服飾鞋履,臺南市,臺南市中西區府前路二段195號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,維京戶外有限公司,distributor_retailer,offline,服飾鞋履,臺南市,臺南市中西區大同路一段66號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,山湖郊登山用品行（巨蛋店）,distributor_retailer,offline,服飾鞋履,高雄市,高雄市左營區博愛二路600號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,山湖郊登山用品行（鳳山店）,distributor_retailer,offline,服飾鞋履,高雄市,高雄市鳳山區建國路三段67號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,野外營戶外旅遊用品店,distributor_retailer,offline,服飾鞋履,高雄市,高雄市三民區民族一路186-1號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,喜樂屋登山用品,distributor_retailer,offline,服飾鞋履,高雄市,高雄市小港區漢民路646號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,頂尖路亞,distributor_retailer,offline,服飾鞋履,高雄市,高雄市左營區重清路138號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,宜蘭傘湸雨具專賣店,distributor_retailer,offline,服飾鞋履,宜蘭縣,宜蘭縣宜蘭市康樂路178號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,羅東傘湸雨具專賣店,distributor_retailer,offline,服飾鞋履,宜蘭縣,宜蘭縣羅東鎮民權路80號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,高登戶外休閒用品專賣店,distributor_retailer,offline,服飾鞋履,宜蘭縣,宜蘭縣羅東鎮成功街117-1號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
dijan,HappyOutdoor 戶外旅行用品專賣店,distributor_retailer,offline,服飾鞋履,花蓮縣,花蓮縣花蓮市介禮街26號,,https://www.dijan.com.tw/pages/%E7%99%BB%E5%B1%B1%E9%9B%A8%E9%9E%8B-%E7%B6%93%E9%8A%B7%E9%96%80%E5%B8%82,official_website,official_website → distributor_store,high,DI JAN 官方經銷門市
cicala-pu,Cicala Pu 喜樂鋪手工鞋 麗水店,direct_store,offline,服飾鞋履,臺北市,臺北市大安區麗水街9巷3號,https://www.cicalapu.com/,https://www.cicalapu.com/pages/cicala-pu-location,official_website,official_website → location_page,high,官方實體據點頁；可現場試鞋
wasangshow,WasangShow 花生騷 工作室,showroom_studio,offline,服飾鞋履,臺北市,臺北市大同區西寧北路63號7樓,https://www.wasangshow.com/,https://www.wasangshow.com/Article/Detail/44115,official_website,official_website → store_information → workshop,high,官方列為 Workshop；週一至週五 13:00–19:00，採預約
seal-f-bikini,SEALF 台北工作室,showroom_studio,offline,服飾鞋履,臺北市,臺北市信義區（預約後提供詳細地點）,https://www.sealfbikini.com/,https://www.sealfbikini.com/pages/shopshopshop,official_website,official_website → physical_purchase_locations → appointment_studio,high,官方列為預約制實體購買工作室；詳細地址預約後提供
seal-f-bikini,SLOWDIVE 台中店,stockist,offline,服飾鞋履,臺中市,臺中市北區美德街20號,,https://www.sealfbikini.com/pages/shopshopshop,official_website,official_website → physical_purchase_locations → stockist,high,官方實體購買頁列示
seal-f-bikini,The Wave 原味夏天衝浪服飾店,stockist,offline,服飾鞋履,屏東縣,屏東縣恆春鎮中山路72號,,https://www.sealfbikini.com/pages/shopshopshop,official_website,official_website → physical_purchase_locations → stockist,high,官方實體購買頁列示
seal-f-bikini,MoonSun Boutique 海島時光,stockist,offline,服飾鞋履,高雄市,高雄市鼓山區蓮海路14號,,https://www.sealfbikini.com/pages/shopshopshop,official_website,official_website → physical_purchase_locations → stockist,high,官方實體購買頁列示
seal-f-bikini,OLE OLA bikini 海洋選物,stockist,offline,服飾鞋履,屏東縣,屏東縣琉球鄉中山路244號,,https://www.sealfbikini.com/pages/shopshopshop,official_website,official_website → physical_purchase_locations → stockist,high,官方實體購買頁列示
la-fille,La Fille 樂菲 台南門市,direct_store,offline,服飾鞋履,臺南市,臺南市中西區民生路一段163號,https://www.instagram.com/lafilleshoes/,https://www.instagram.com/lafilleshoes/,instagram_bio,formoria_brand_page → instagram_profile → bio → store_address,high,官方 Instagram bio 列示實體門市；週一固定公休
聲聲慢手染服飾,聲聲慢手染服飾 麗水街門市,direct_store,offline,服飾鞋履,臺北市,臺北市大安區麗水街11-1號,https://www.instagram.com/slowlyslowly.tw/,https://www.instagram.com/slowlyslowly.tw/,instagram_bio,formoria_brand_page → instagram_profile → current_store_address,high,2026 官方社群持續列示門市地址
moobulous,Moobulous 木子 誠品松菸店,department_store_counter,offline,服飾鞋履,臺北市,臺北市信義區菸廠路88號2樓,https://www.moobulous.com/,https://www.moobulous.com/pages/2026thanks,official_website,official_website → 2026_store_information,high,2026 官網現行店點；排除已於 6/30 結束的舊櫃位與尚未開幕據點
moobulous,Moobulous 木子 誠品生活勤美店,department_store_counter,offline,服飾鞋履,臺中市,臺中市西區公益路68號2樓,https://www.moobulous.com/,https://www.moobulous.com/pages/2026thanks,official_website,official_website → 2026_store_information,high,2026 官網現行店點；排除尚未開幕據點
ian-design,I.A.N Design 臨沂街直營門市,direct_store,offline,服飾鞋履,臺北市,臺北市中正區臨沂街19巷9號1樓,https://ian-designshop.com/,https://ian-designshop.com/pages/%E5%AF%A6%E9%AB%94%E9%96%80%E5%B8%82,official_website,official_website → physical_store_page,high,官網標示直營門市
odd-cirkus,odd CIRKUS / odd LIVING LAB 台中店,direct_store,offline,服飾鞋履,臺中市,臺中市西區台灣大道二段83號,https://www.oddcirkus.com.tw/,https://www.oddcirkus.com.tw/about,official_website,official_website → about → store_address,high,官方網站持續列示台中地址；歷史官方頁明確標示實體門市
mtsk,MTSK 三重總店,direct_store,offline,服飾鞋履,新北市,新北市三重區秀江街245號,https://www.mtskshoes.com/,https://www.mtskshoes.com/,official_website,official_website → footer/contact → store_address,high,官方網站目前列示地址；Formoria 品牌資料指向三重總店
prowear,ProweaR 新光三越台北信義新天地 A11 4F,department_store_counter,offline,服飾鞋履,臺北市,臺北市信義區松壽路11號 新光三越台北信義新天地A11 4樓,https://www.prowear.com.tw/,https://www.prowear.com.tw/,official_website,official_website → store_information,high,官網直接列示門市樓層
snug,sNug 台中總部體驗館,direct_store,offline,服飾鞋履,臺中市,臺中市南區忠明南路760號B1,https://www.snug.com.tw/,https://www.snug.com.tw/,official_website,official_website → store_information,high,官方網站列示台中門市／總部體驗館與營業時間
i-called-love,I called Love 中山赤峰店,direct_store,offline,服飾鞋履,臺北市,臺北市大同區赤峰街53巷21之2號1樓,https://www.icalledlove.com/,https://www.icalledlove.com/,official_website,official_website → homepage/store_information,high,官網目前列示中山赤峰店地址
chi-bee,HABIT SELECT,stockist,offline,服飾鞋履,臺北市,臺北市大安區新生南路一段165巷20號1樓,https://www.habitselect.com/categories/chi-bee,https://www.habitselect.com/categories/chi-bee,retailer_website,search → retailer_website → current_brand_collection → physical_store,high,Retailer 現有 CHI-BEE 品牌商品頁並列實體門市地址
apple-nana,AppleNana 台灣製造手工鞋旗艦店,direct_store,offline,服飾鞋履,臺南市,臺南市北區北成路435號,https://www.applenana.com.tw/,https://www.threads.com/@applenanamit/post/DaBLc3ND4Yl/,official_social_post,official_threads → current_post → physical_store_address,high,2026-07-01 官方 Threads 明確表示有實體門市並列地址
i-morona,茉娜精緻手工內衣 台南總公司試穿點,showroom_studio,offline,服飾鞋履,臺南市,臺南市東區裕農三街180號,https://www.i-morona.com.tw/,https://www.i-morona.com.tw/i-morona/index.php?action=shop,official_website,official_website → store_information → appointment_try_on,high,官網明確寫總公司也提供預約試穿服務
i-morona,茉娜精緻手工內衣 高雄路竹網美店,direct_store,offline,服飾鞋履,高雄市,高雄市路竹區大仁路522號1F,https://www.i-morona.com.tw/,https://www.i-morona.com.tw/i-morona/index.php?action=shop,official_website,official_website → store_information → store,high,官網列為門市；週一至週六 15:30–20:00，預約制
thirty-leather,三十革工作室,showroom_studio,offline,服飾鞋履,臺北市,臺北市大安區忠孝東路四段142號904室,https://www.30leather.com.tw/,https://www.30leather.com.tw/pages/%E5%B7%A5%E4%BD%9C%E5%AE%A4%E5%9C%B0%E5%9D%80,official_website,official_website → studio_address → try_on_and_purchase,high,官網明確表示工作室可直接試穿、購買，無需預約
sdn,SDN 安南門市,direct_store,offline,服飾鞋履,臺南市,臺南市安南區本原街一段482巷92弄17號,https://www.sdn.com.tw/,https://www.sdn.com.tw/,official_website,official_website → homepage → direct_store_address,high,官網明確列為需預約之直營門市，並歡迎預約試穿
sdn,SDN 永康門市,direct_store,offline,服飾鞋履,臺南市,臺南市永康區正南八街36號,https://www.sdn.com.tw/,https://www.sdn.com.tw/,official_website,official_website → homepage → direct_store_address,high,官網明確列為需預約之直營門市，並歡迎預約試穿
bonjour,BONJOUR 試鞋空間 台北中山店,showroom_studio,offline,服飾鞋履,臺北市,臺北市大同區赤峰街42號,https://www.bonjour.tw/,https://www.bonjour.tw/footer/Info.aspx,official_website,official_website → company_information → fitting_space,high,官方公司資訊頁列為試鞋空間，提供現場試穿
bonjour,BONJOUR 試鞋空間 台北敦南店,showroom_studio,offline,服飾鞋履,臺北市,臺北市大安區敦化南路一段187巷42號,https://www.bonjour.tw/,https://www.bonjour.tw/footer/Info.aspx,official_website,official_website → company_information → fitting_space,high,官方公司資訊頁列為試鞋空間，提供現場試穿
bonjour,BONJOUR 試鞋空間 桃園站前店,showroom_studio,offline,服飾鞋履,桃園市,桃園市桃園區中正路31號,https://www.bonjour.tw/,https://www.bonjour.tw/footer/Info.aspx,official_website,official_website → company_information → fitting_space,high,官方公司資訊頁列為試鞋空間，提供現場試穿
bonjour,BONJOUR 試鞋空間 台中一中店,showroom_studio,offline,服飾鞋履,臺中市,臺中市北區一中街22號,https://www.bonjour.tw/,https://www.bonjour.tw/footer/Info.aspx,official_website,official_website → company_information → fitting_space,high,官方公司資訊頁列為試鞋空間，提供現場試穿
bonjour,BONJOUR 試鞋空間 台南國華店,showroom_studio,offline,服飾鞋履,臺南市,臺南市中西區友愛街259號,https://www.bonjour.tw/,https://www.bonjour.tw/footer/Info.aspx,official_website,official_website → company_information → fitting_space,high,官方公司資訊頁列為試鞋空間，提供現場試穿
bonjour,BONJOUR 試鞋空間 高雄瑞豐店,showroom_studio,offline,服飾鞋履,高雄市,高雄市鼓山區裕誠路1039號1樓,https://www.bonjour.tw/,https://www.bonjour.tw/footer/Info.aspx,official_website,official_website → company_information → fitting_space,high,官方公司資訊頁列為試鞋空間，提供現場試穿
